0:01:04.944673
Plot pollution (instant)
         3237028 function calls (3162394 primitive calls) in 70.773 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 backend_tools.py:750(ConfigureSubplotsBase)
        1    0.000    0.000    0.000    0.000 version.py:2(<module>)
        1    0.000    0.000    0.000    0.000 Image.py:36(DecompressionBombWarning)
        1    0.000    0.000    0.000    0.000 Image.py:40(DecompressionBombError)
        1    0.000    0.000    0.000    0.000 Image.py:44(_imaging_not_installed)
        1    0.000    0.000    0.000    0.000 Image.py:2236(ImageTransformHandler)
        1    0.000    0.000    0.000    0.000 ImageMode.py:20(ModeDescriptor)
        1    0.000    0.000    0.000    0.000 widgets.py:938(RadioButtons)
        1    0.000    0.000    0.000    0.000 widgets.py:1675(SpanSelector)
        1    0.000    0.000    0.000    0.000 backend_tools.py:308(ToolCursorPosition)
        2    0.000    0.000    0.000    0.000 backend_bases.py:1029(set_antialiased)
        1    0.000    0.000    0.000    0.000 backend_bases.py:1393(Event)
        1    0.000    0.000    0.000    0.000 backend_bases.py:1417(IdleEvent)
        1    0.000    0.000    0.000    0.000 backend_bases.py:1453(ResizeEvent)
        1    0.000    0.000    0.000    0.000 backend_bases.py:2639(NonGuiException)
        1    0.000    0.000    0.000    0.000 blocking_input.py:350(BlockingKeyMouseInput)
        1    0.000    0.000    0.000    0.000 gridspec.py:63(set_width_ratios)
        1    0.000    0.000    0.000    0.000 gridspec.py:72(set_height_ratios)
        1    0.000    0.000    0.000    0.000 dviread.py:957(Encoding)
        1    0.000    0.000    0.000    0.000 mathtext.py:225(MathtextBackendBitmap)
        1    0.000    0.000    0.000    0.000 mathtext.py:271(MathtextBackendPdf)
        1    0.000    0.000    0.000    0.000 mathtext.py:299(MathtextBackendSvg)
        1    0.000    0.000    0.000    0.000 mathtext.py:328(MathtextBackendPath)
        1    0.000    0.000    0.000    0.000 mathtext.py:931(DejaVuSansFonts)
        1    0.000    0.000    0.000    0.000 mathtext.py:1062(StixSansFonts)
        1    0.000    0.000    0.000    0.000 mathtext.py:1299(STIXFontConstants)
        1    0.000    0.000    0.000    0.000 mathtext.py:1308(STIXSansFontConstants)
        1    0.000    0.000    0.000    0.000 mathtext.py:1315(DejaVuSerifFontConstants)
        1    0.000    0.000    0.000    0.000 mathtext.py:1319(DejaVuSansFontConstants)
        1    0.000    0.000    0.000    0.000 mathtext.py:1360(MathTextWarning)
        1    0.000    0.000    0.000    0.000 mathtext.py:1429(Hbox)
        1    0.000    0.000    0.000    0.000 mathtext.py:1543(List)
        1    0.000    0.000    0.000    0.000 mathtext.py:1806(Hrule)
        1    0.000    0.000    0.000    0.000 mathtext.py:1895(Fil)
        1    0.000    0.000    0.000    0.000 mathtext.py:1903(Filll)
        1    0.000    0.000    0.000    0.000 mathtext.py:1911(NegFill)
        1    0.000    0.000    0.000    0.000 mathtext.py:1915(NegFilll)
        1    0.000    0.000    0.000    0.000 mathtext.py:1923(HCentered)
        1    0.000    0.000    0.000    0.000 mathtext.py:1932(VCentered)
        1    0.000    0.000    0.000    0.000 mathtext.py:1969(SubSuperCluster)
        1    0.000    0.000    0.000    0.000 mathtext.py:1983(AutoHeightChar)
        1    0.000    0.000    0.000    0.000 mathtext.py:2020(AutoWidthChar)
        1    0.000    0.000    0.000    0.000 patches.py:2007(Square)
        1    0.000    0.000    0.000    0.000 patches.py:2060(LArrow)
        1    0.000    0.000    0.000    0.000 patches.py:2117(DArrow)
        1    0.000    0.000    0.000    0.000 patches.py:2231(Round4)
        1    0.000    0.000    0.000    0.000 patches.py:2831(Angle3)
        1    0.000    0.000    0.000    0.000 patches.py:3390(Curve)
        1    0.000    0.000    0.000    0.000 patches.py:3445(CurveAB)
        1    0.000    0.000    0.000    0.000 patches.py:3490(CurveFilledB)
        1    0.000    0.000    0.000    0.000 patches.py:3613(BracketAB)
        1    0.000    0.000    0.000    0.000 patches.py:3676(BracketB)
        1    0.000    0.000    0.000    0.000 patches.py:3819(Fancy)
        1    0.000    0.000    0.000    0.000 patches.py:3922(Wedge)
        1    0.000    0.000    0.000    0.000 bezier.py:17(NonIntersectingPathException)
        1    0.000    0.000    0.000    0.000 ticker.py:439(OldScalarFormatter)
        1    0.000    0.000    0.000    0.000 ticker.py:1153(LogitFormatter)
        1    0.000    0.000    0.000    0.000 ticker.py:1588(NullLocator)
        1    0.000    0.000    0.000    0.000 ticker.py:2494(AutoMinorLocator)
        1    0.000    0.000    0.000    0.000 font_manager.py:937(JSONEncoder)
        1    0.000    0.000    0.000    0.000 contour.py:42(ClabelText)
        1    0.000    0.000    0.000    0.000 ticker.py:313(IndexFormatter)
        1    0.000    0.000    0.000    0.000 ticker.py:335(NullFormatter)
        1    0.000    0.000    0.000    0.000 mlab.py:2959(FormatString)
        2    0.000    0.000    0.000    0.000 mlab.py:2966(__init__)
        1    0.000    0.000    0.000    0.000 mlab.py:2965(FormatFormatStr)
        1    0.000    0.000    0.000    0.000 mlab.py:3005(FormatBool)
        1    0.000    0.000    0.000    0.000 mlab.py:3018(FormatThousands)
        1    0.000    0.000    0.000    0.000 mlab.py:3023(FormatMillions)
        1    0.000    0.000    0.000    0.000 mlab.py:3045(FormatDatetime)
        1    0.000    0.000    0.000    0.000 csv.py:65(excel_tab)
        1    0.000    0.000    0.000    0.000 csv.py:70(unix_dialect)
        1    0.000    0.000    0.000    0.000 csv.py:131(DictWriter)
        1    0.000    0.000    0.000    0.000 collections.py:1623(PatchCollection)
        1    0.000    0.000    0.000    0.000 transforms.py:2583(BboxTransform)
        1    0.000    0.000    0.000    0.000 transforms.py:2667(BboxTransformToMaxOnly)
        1    0.000    0.000    0.000    0.000 transforms.py:2728(ScaledTranslation)
        1    0.000    0.000    0.000    0.000 _version.py:4(<module>)
        1    0.000    0.000    0.000    0.000 error.py:73(ContentTooShortError)
        1    0.000    0.000    0.000    0.000 ipaddress.py:19(AddressValueError)
        1    0.000    0.000    0.000    0.000 ipaddress.py:23(NetmaskValueError)
        1    0.000    0.000    0.000    0.000 calendar.py:141(setfirstweekday)
        1    0.000    0.000    0.000    0.000 calendar.py:532(LocaleHTMLCalendar)
        1    0.000    0.000    0.000    0.000 uu.py:39(Error)
        1    0.000    0.000    0.000    0.000 errors.py:16(HeaderParseError)
        1    0.000    0.000    0.000    0.000 errors.py:20(BoundaryError)
        1    0.000    0.000    0.000    0.000 errors.py:24(MultipartConversionError)
        1    0.000    0.000    0.000    0.000 errors.py:41(NoBoundaryInMultipartDefect)
        1    0.000    0.000    0.000    0.000 errors.py:44(StartBoundaryNotFoundDefect)
        1    0.000    0.000    0.000    0.000 errors.py:50(FirstHeaderLineIsContinuationDefect)
        1    0.000    0.000    0.000    0.000 errors.py:53(MisplacedEnvelopeHeaderDefect)
        1    0.000    0.000    0.000    0.000 errors.py:56(MissingHeaderBodySeparatorDefect)
        1    0.000    0.000    0.000    0.000 errors.py:61(MultipartInvariantViolationDefect)
        1    0.000    0.000    0.000    0.000 errors.py:64(InvalidMultipartContentTransferEncodingDefect)
        1    0.000    0.000    0.000    0.000 errors.py:67(UndecodableBytesDefect)
        1    0.000    0.000    0.000    0.000 errors.py:70(InvalidBase64PaddingDefect)
        1    0.000    0.000    0.000    0.000 errors.py:73(InvalidBase64CharactersDefect)
        1    0.000    0.000    0.000    0.000 errors.py:76(InvalidBase64LengthDefect)
        1    0.000    0.000    0.000    0.000 errors.py:81(HeaderDefect)
        1    0.000    0.000    0.000    0.000 errors.py:87(InvalidHeaderDefect)
        1    0.000    0.000    0.000    0.000 errors.py:90(HeaderMissingRequiredValue)
        1    0.000    0.000    0.000    0.000 errors.py:104(ObsoleteHeaderDefect)
        1    0.000    0.000    0.000    0.000 calendar.py:24(IllegalMonthError)
        4    0.000    0.000    0.000    0.000 calendar.py:53(<lambda>)
        1    0.000    0.000    0.000    0.000 client.py:1426(HTTPException)
        1    0.000    0.000    0.000    0.000 client.py:1431(NotConnected)
        1    0.000    0.000    0.000    0.000 client.py:1434(InvalidURL)
        1    0.000    0.000    0.000    0.000 client.py:1442(UnknownTransferEncoding)
        1    0.000    0.000    0.000    0.000 client.py:1463(ImproperConnectionState)
        1    0.000    0.000    0.000    0.000 client.py:1466(CannotSendRequest)
        1    0.000    0.000    0.000    0.000 client.py:1475(BadStatusLine)
        1    0.000    0.000    0.000    0.000 client.py:1482(LineTooLong)
        1    0.000    0.000    0.000    0.000 client.py:1487(RemoteDisconnected)
        1    0.000    0.000    0.000    0.000 errors.py:8(MessageError)
        1    0.000    0.000    0.000    0.000 request.py:631(HTTPErrorProcessor)
        1    0.000    0.000    0.000    0.000 request.py:900(HTTPPasswordMgrWithDefaultRealm)
        1    0.000    0.000    0.000    0.000 request.py:1032(ProxyBasicAuthHandler)
        1    0.000    0.000    0.000    0.000 request.py:1611(DataHandler)
        1    0.000    0.000    0.000    0.000 colors.py:759(ListedColormap)
        1    0.000    0.000    0.000    0.000 colors.py:981(LogNorm)
        1    0.000    0.000    0.000    0.000 engines.py:19(NumExprClobberingError)
        1    0.000    0.000    0.000    0.000 common.py:25(NameResolutionError)
        1    0.000    0.000    0.000    0.000 ops.py:529(MathCall)
        1    0.000    0.000    0.000    0.000 ops.py:545(FuncNode)
        1    0.000    0.000    0.000    0.000 merge.py:1238(_OrderedMerge)
        1    0.000    0.000    0.000    0.000 ops.py:840(SeriesSplitter)
        2    0.000    0.000    0.000    0.000 rcsetup.py:150(deprecate_axes_hold)
        1    0.000    0.000    0.000    0.000 __init__.py:2459(TimeoutError)
        1    0.000    0.000    0.000    0.000 glob.py:82(<genexpr>)
        1    0.000    0.000    0.000    0.000 six.py:364(Module_six_moves_urllib_error)
        1    0.000    0.000    0.000    0.000 six.py:384(Module_six_moves_urllib_request)
        1    0.000    0.000    0.000    0.000 six.py:436(Module_six_moves_urllib_response)
        1    0.000    0.000    0.000    0.000 six.py:457(Module_six_moves_urllib_robotparser)
        1    0.000    0.000    0.000    0.000 __init__.py:108(todate)
        1    0.000    0.000    0.000    0.000 __init__.py:426(IgnoredKeywordWarning)
        1    0.000    0.000    0.000    0.000 __init__.py:857(GetRealpathAndStat)
        1    0.000    0.000    0.000    0.000 __init__.py:454(checkdep_usetex)
        1    0.000    0.000    0.000    0.000 <decorator-gen-7>:1(<module>)
        1    0.000    0.000    0.000    0.000 <decorator-gen-9>:1(<module>)
        1    0.000    0.000    0.000    0.000 context.py:14(ProcessError)
        1    0.000    0.000    0.000    0.000 context.py:17(BufferTooShort)
        1    0.000    0.000    0.000    0.000 context.py:20(TimeoutError)
        1    0.000    0.000    0.000    0.000 context.py:272(ForkProcess)
        1    0.000    0.000    0.000    0.000 context.py:279(SpawnProcess)
        1    0.000    0.000    0.000    0.000 context.py:297(SpawnContext)
        1    0.000    0.000    0.000    0.000 context.py:301(ForkServerContext)
        1    0.000    0.000    0.000    0.000 process.py:299(_MainProcess)
        1    0.000    0.000    0.000    0.000 reduction.py:204(_C)
        1    0.000    0.000    0.000    0.000 socket.py:130(_GiveupOnSendfile)
        1    0.000    0.000    0.000    0.000 polyint.py:221(KroghInterpolator)
        1    0.000    0.000    0.000    0.000 fitpack2.py:623(LSQUnivariateSpline)
        1    0.000    0.000    0.000    0.000 fitpack2.py:994(SmoothBivariateSpline)
        1    0.000    0.000    0.000    0.000 fitpack2.py:1123(RectBivariateSpline)
        1    0.000    0.000    0.000    0.000 fitpack2.py:1291(SmoothSphereBivariateSpline)
        1    0.000    0.000    0.000    0.000 fitpack2.py:1517(RectSphereBivariateSpline)
        1    0.000    0.000    0.000    0.000 kdtree.py:261(leafnode)
        1    0.000    0.000    0.000    0.000 kdtree.py:266(innernode)
        1    0.000    0.000    0.000    0.000 nonlin.py:1327(KrylovJacobian)
        1    0.000    0.000    0.000    0.000 _basinhopping.py:247(RandomDisplacement)
        1    0.000    0.000    0.000    0.000 _basinhopping.py:269(MinimizerWrapper)
        1    0.000    0.000    0.000    0.000 nonlin.py:414(TerminationCondition)
        1    0.000    0.000    0.000    0.000 nonlin.py:664(GenericBroyden)
        1    0.000    0.000    0.000    0.000 _trustregion_ncg.py:44(CGSteihaugSubproblem)
        1    0.000    0.000    0.000    0.000 arpack.py:378(_SymmetricArpackParams)
        1    0.000    0.000    0.000    0.000 arpack.py:596(_UnsymmetricArpackParams)
        1    0.000    0.000    0.000    0.000 arpack.py:900(SpLuInv)
        1    0.000    0.000    0.000    0.000 arpack.py:923(LuInv)
        1    0.000    0.000    0.000    0.000 interface.py:495(_SumLinearOperator)
        1    0.000    0.000    0.000    0.000 interface.py:520(_ProductLinearOperator)
        6    0.000    0.000    0.000    0.000 _threadsafety.py:50(non_reentrant)
        1    0.000    0.000    0.000    0.000 <decorator-gen-2>:1(<module>)
        1    0.000    0.000    0.000    0.000 <decorator-gen-4>:1(<module>)
        1    0.000    0.000    0.000    0.000 <decorator-gen-5>:1(<module>)
        1    0.000    0.000    0.000    0.000 _ode.py:618(IntegratorConcurrencyError)
        1    0.000    0.000    0.000    0.000 base.py:20(SparseFormatWarning)
        1    0.000    0.000    0.000    0.000 orthogonal.py:123(orthopoly1d)
        1    0.000    0.000    0.000    0.000 quadrature.py:18(AccuracyWarning)
        1    0.000    0.000    0.000    0.000 odepack.py:10(ODEintWarning)
        1    0.000    0.000    0.000    0.000 quadpack.py:19(IntegrationWarning)
        1    0.000    0.000    0.000    0.000 quadpack.py:730(_OptFunc)
        1    0.000    0.000    0.000    0.000 quadpack.py:739(_NQuad)
        1    0.000    0.000    0.000    0.000 sf_error.py:5(SpecialFunctionWarning)
        1    0.000    0.000    0.000    0.000 sf_error.py:11(SpecialFunctionError)
        1    0.000    0.000    0.000    0.000 _matfuncs_sqrtm.py:22(SqrtmError)
        1    0.000    0.000    0.000    0.000 inspect.py:878(EndOfBlock)
        1    0.000    0.000    0.000    0.000 inspect.py:2384(_void)
        1    0.000    0.000    0.000    0.000 _ccallback.py:9(CData)
        1    0.000    0.000    0.000    0.000 decorators.py:99(skipif)
        1    0.000    0.000    0.000    0.000 argparse.py:1651(identity)
        1    0.000    0.000    0.000    0.000 argparse.py:2321(_check_value)
        1    0.000    0.000    0.000    0.000 argparse.py:661(RawTextHelpFormatter)
        1    0.000    0.000    0.000    0.000 argparse.py:1065(_ChoicesPseudoAction)
        1    0.000    0.000    0.000    0.000 case.py:25(SkipTest)
        1    0.000    0.000    0.000    0.000 extras.py:291(_fromnxfunction_seq)
        1    0.000    0.000    0.000    0.000 extras.py:329(_fromnxfunction_allargs)
        1    0.000    0.000    0.000    0.000 core.py:92(MaskedArrayFutureWarning)
        1    0.000    0.000    0.000    0.000 pyparsing.py:1456(_FifoCache)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2350(Empty)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2482(CaselessLiteral)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2523(CloseMatch)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3173(StringEnd)
